MODE_OF_TRANSPORTATION,WEATHER,GEOPOLITICAL_RISKS,ROUTE_OPTIMIZATION,NO_OF_DELIVERED,CUSTUMER_RATING,EFFICIENCY,EFFICIENT,BEST OR NOT
2,3,0,1,67,8,60.596999999999994,0,NOT
2,4,0,7,37,9,44.867,0,NOT
2,3,0,7,77,4,77.799,1,BEST
2,2,0,3,95,3,86.285,1,NOT
3,1,0,5,77,4,72.65,1,NOT
2,2,0,3,85,1,77.603,1,NOT
3,3,0,10,88,9,91.50899999999999,1,BEST
2,3,0,8,44,8,51.449999999999996,0,NOT
3,4,1,1,79,4,72.993,1,NOT
2,3,1,1,99,6,89.938,1,NOT
2,4,0,6,68,5,69.50999999999999,0,NOT
3,2,1,9,35,5,45.889,0,NOT
1,1,0,4,48,3,47.423,0,NOT
2,3,1,8,13,4,26.900000000000002,0,NOT
1,4,0,9,99,4,100.906,1,BEST
3,1,1,4,86,5,81.104,1,NOT
1,4,0,3,91,9,85.486,1,NOT
2,3,0,7,20,2,29.026,0,NOT
1,4,1,1,48,7,47.86,0,NOT
3,1,1,8,22,7,32.647999999999996,0,NOT
2,4,1,9,66,1,74.185,1,BEST
1,1,0,9,64,3,68.55099999999999,0,BEST
1,3,0,4,24,3,28.567000000000004,0,NOT
2,1,1,10,81,9,86.66,1,BEST
3,3,1,10,83,2,88.90899999999999,1,BEST
3,3,1,10,56,2,65.878,0,NOT
3,2,0,10,18,8,30.915000000000003,0,NOT
3,4,0,6,20,4,27.948999999999995,0,NOT
2,3,0,9,53,3,60.243,0,NOT
1,3,1,5,18,4,27.218,0,NOT
1,1,1,7,60,7,64.648,0,NOT
3,4,0,8,23,5,33.576,0,NOT
1,1,0,9,34,6,43.189,0,NOT
1,4,0,4,51,5,52.558,0,NOT
2,2,0,9,70,5,74.088,1,BEST
2,4,1,4,75,1,74.38199999999999,1,NOT
3,2,0,8,55,1,58.952,0,NOT
1,1,0,1,88,7,77.359,1,NOT
3,1,1,9,91,5,92.849,1,BEST
1,3,0,4,76,9,73.379,1,NOT
1,4,0,9,35,5,46.39000000000001,0,NOT
1,4,0,4,63,9,63.098,0,NOT
1,4,1,1,93,8,86.321,1,NOT
3,3,1,9,34,10,46.224,0,NOT
1,4,1,10,35,6,50.159000000000006,0,NOT
1,3,1,5,48,8,53.112,0,NOT
3,3,1,5,83,2,81.42899999999999,1,NOT
1,4,1,4,57,4,59.797000000000004,0,NOT
3,3,1,3,71,3,68.27699999999999,0,NOT
3,2,1,5,13,5,21.139,0,NOT
1,1,0,1,45,9,40.831999999999994,0,NOT
3,2,0,9,27,8,37.096,0,NOT
1,2,1,7,51,7,57.778999999999996,0,NOT
2,1,0,10,73,10,77.715,1,BEST
3,4,0,8,59,8,64.512,0,NOT
2,3,0,10,83,4,87.405,1,BEST
2,1,0,7,86,10,84.31600000000002,1,BEST
1,3,1,9,51,8,61.654999999999994,0,NOT
3,1,1,2,47,2,44.617000000000004,0,NOT
3,3,1,4,22,1,27.823999999999998,0,NOT
1,1,0,1,85,4,74.572,1,NOT
1,1,0,4,5,2,10.668,0,NOT
1,3,0,6,99,9,95.99,1,NOT
1,3,0,3,7,10,13.102,0,NOT
1,4,0,5,76,6,75.45500000000001,1,NOT
2,4,1,7,17,7,29.852,0,NOT
2,2,0,8,22,5,31.648,0,NOT
1,4,1,5,26,10,35.306,0,NOT
2,4,1,2,26,1,29.593000000000004,0,NOT
1,4,1,4,69,10,70.489,1,NOT
1,1,0,5,16,9,22.079,0,NOT
1,3,0,10,31,3,43.514,0,NOT
2,2,1,8,51,10,58.961999999999996,0,NOT
1,2,1,6,99,10,97.45500000000001,1,NOT
3,3,0,10,35,8,46.224,0,NOT
1,3,1,1,41,7,41.081,0,NOT
3,1,0,1,96,10,83.32900000000001,1,NOT
3,3,1,5,7,3,16.677000000000003,0,NOT
1,3,1,1,56,6,53.800000000000004,0,NOT
2,3,1,2,25,2,28.008000000000003,0,NOT
3,1,1,4,74,6,70.944,1,NOT
2,4,1,2,49,8,49.74399999999999,0,NOT
2,3,0,7,9,2,19.643,0,NOT
1,3,1,9,85,3,90.27699999999999,1,BEST
3,4,1,6,83,2,83.73299999999999,1,NOT
2,2,1,5,62,9,63.78099999999999,0,NOT
1,3,1,9,25,5,39.249,0,NOT
2,3,1,10,8,2,25.475,0,NOT
3,3,0,9,17,5,29.145999999999997,0,NOT
1,3,1,2,29,7,32.340999999999994,0,NOT
2,4,1,5,47,2,52.07000000000001,0,NOT
1,4,1,3,4,4,13.092,0,NOT
1,2,0,5,34,4,37.861000000000004,0,NOT
1,3,0,8,98,4,97.749,1,BEST
1,4,0,1,45,5,42.952,0,NOT
1,3,0,6,61,8,63.5,0,NOT
2,2,0,10,17,8,30.603,0,NOT
2,1,0,9,11,4,22.877,0,NOT
3,2,0,1,55,1,48.48,0,NOT
3,1,1,5,33,7,37.543000000000006,0,NOT
2,1,0,5,85,9,80.395,1,NOT
2,1,0,1,59,4,51.853,0,NOT
1,2,1,3,23,1,27.455,0,NOT
3,2,0,8,70,4,71.97500000000001,1,BEST
2,2,0,2,88,4,78.89399999999999,1,NOT
2,2,1,2,23,8,25.95,0,NOT
1,4,0,10,27,3,40.910000000000004,0,NOT
2,1,0,8,24,4,32.47,0,NOT
1,1,0,8,80,4,80.779,1,BEST
1,1,1,1,76,3,69.01599999999999,0,NOT
2,4,0,6,55,2,58.193,0,NOT
2,4,1,3,58,1,58.385,0,NOT
1,1,0,1,25,6,23.544,0,NOT
3,2,0,4,50,6,49.083,0,NOT
3,2,0,7,2,10,12.931,0,NOT
3,3,1,10,65,1,73.479,1,BEST
2,3,0,3,50,8,49.087999999999994,0,NOT
2,3,0,8,37,5,45.251000000000005,0,NOT
3,4,0,5,49,1,50.961999999999996,0,NOT
1,2,0,2,1,10,5.68,0,NOT
3,3,1,8,42,2,50.944,0,NOT
2,1,1,4,65,4,63.656000000000006,0,NOT
3,4,1,2,9,2,14.626999999999999,0,NOT
1,2,0,9,50,1,57.265,0,NOT
3,4,1,5,98,5,95.25999999999999,1,NOT
2,4,0,4,28,4,32.322,0,NOT
1,3,1,1,58,9,55.733999999999995,0,NOT
2,4,1,4,26,5,32.889,0,NOT
3,3,0,5,91,10,86.66400000000002,1,NOT
2,4,1,5,78,4,78.66499999999999,1,NOT
3,2,0,3,1,1,5.409999999999999,0,NOT
1,4,1,7,41,6,50.789,0,NOT
1,4,1,10,91,5,97.851,1,BEST
1,3,1,4,96,10,92.712,1,NOT
1,4,1,10,77,3,85.75699999999999,1,BEST
3,1,0,7,49,7,51.98599999999999,0,NOT
2,3,0,1,72,3,64.48199999999999,0,NOT
1,2,1,3,78,6,74.75,1,NOT
3,4,0,8,87,9,88.472,1,BEST
1,1,0,5,15,8,21.150000000000002,0,NOT
2,4,1,2,9,6,15.472,0,NOT
1,4,1,3,6,1,14.57,0,NOT
3,3,1,5,68,2,68.634,0,NOT
1,2,0,6,36,5,41.139,0,NOT
3,4,0,7,15,9,25.56,0,NOT
3,4,0,5,90,5,86.23899999999999,1,NOT
1,1,1,9,24,10,37.160000000000004,0,NOT
3,3,1,6,59,10,63.061,0,NOT
2,3,0,4,32,6,35.078,0,NOT
3,1,1,5,58,3,58.564,0,NOT
3,2,1,2,46,4,44.724000000000004,0,NOT
2,4,1,1,90,9,83.297,1,NOT
1,4,0,9,57,5,65.156,0,NOT
3,2,0,5,54,3,53.763,0,NOT
1,4,1,1,62,5,59.65,0,NOT
1,1,0,10,92,10,94.46300000000001,1,BEST
2,4,0,8,30,10,40.467999999999996,0,NOT
1,4,1,3,41,2,44.501,0,NOT
1,2,1,8,67,1,72.46699999999998,1,BEST
3,3,1,6,84,3,83.854,1,NOT
3,3,0,6,85,1,82.35799999999999,1,NOT
2,4,0,7,50,2,55.424,0,NOT
1,3,0,8,75,5,78.206,1,BEST
2,3,0,9,67,2,72.109,1,BEST
2,3,1,7,69,5,73.24799999999999,1,BEST
3,2,1,7,99,7,97.641,1,BEST
2,1,1,5,97,10,92.90400000000001,1,NOT
3,1,0,2,96,9,84.749,1,NOT
1,2,0,7,100,5,97.22699999999999,1,BEST
3,3,1,8,43,10,52.405,0,NOT
2,2,1,10,92,7,96.699,1,BEST
1,1,1,5,80,2,78.336,1,NOT
1,4,1,4,73,9,73.82499999999999,1,NOT
1,2,1,6,19,10,29.215,0,NOT
1,4,0,1,90,2,81.109,1,NOT
2,1,1,7,37,6,44.412000000000006,0,NOT
1,1,1,3,33,3,35.329,0,NOT
2,1,0,3,78,6,71.204,1,NOT
2,1,0,7,31,1,36.717,0,NOT
2,2,0,4,53,5,52.107,0,NOT
1,3,0,6,64,1,65.52699999999999,0,NOT
3,1,1,10,7,6,22.769000000000002,0,NOT
1,1,1,6,20,7,29.032,0,NOT
2,3,1,3,77,7,74.24,1,NOT
3,4,1,6,4,7,16.726,0,NOT
2,1,0,2,85,2,75.375,1,NOT
3,3,1,3,64,7,62.61,0,NOT
3,3,1,1,25,8,26.427,0,NOT
1,4,1,4,57,2,59.645,0,NOT
3,3,1,4,98,4,92.88,1,NOT
3,4,0,3,6,1,11.291,0,NOT
2,1,0,3,72,3,65.85799999999999,0,NOT
1,4,0,10,21,2,35.716,0,NOT
3,3,1,4,62,5,62.248,0,NOT
3,1,1,1,38,7,35.824,0,NOT
1,4,1,5,88,7,87.96399999999998,1,NOT
1,2,1,2,89,3,82.40899999999999,1,NOT
1,2,1,4,44,8,47.395999999999994,0,NOT
1,3,1,6,95,5,94.47099999999999,1,NOT
2,1,1,3,86,6,80.22500000000001,1,NOT
2,4,0,10,44,10,55.401999999999994,0,NOT
1,3,0,10,88,7,92.439,1,BEST
2,4,1,2,87,8,82.158,1,NOT
3,2,0,3,37,4,36.346000000000004,0,NOT
2,3,0,7,17,4,26.618999999999996,0,NOT
3,1,1,6,49,4,52.458999999999996,0,NOT
3,3,1,10,45,10,57.103,0,NOT
1,1,0,6,18,7,25.128999999999998,0,NOT
3,2,1,5,6,3,15.016,0,NOT
3,2,1,10,91,5,95.153,1,BEST
2,1,0,10,6,1,19.880000000000003,0,NOT
3,3,1,1,19,7,21.233,0,NOT
1,4,1,6,15,6,27.115,0,NOT
1,2,1,5,23,6,30.827,0,NOT
3,1,1,5,71,2,69.577,0,NOT
2,2,1,8,62,4,67.889,0,BEST
2,4,0,1,34,6,33.104,0,NOT
2,1,1,5,26,1,31.657000000000004,0,NOT
3,3,0,9,11,10,24.408,0,NOT
1,2,0,9,75,8,79.12200000000001,1,BEST
2,3,1,4,53,4,55.036,0,NOT
2,1,0,4,87,10,80.681,1,NOT
1,4,0,4,75,2,72.802,1,NOT
1,4,1,4,33,6,39.477000000000004,0,NOT
1,2,1,3,94,9,88.626,1,NOT
2,4,0,8,34,1,43.196,0,NOT
3,1,0,4,68,6,63.629,0,NOT
2,3,0,10,93,3,95.859,1,BEST
2,4,0,10,43,10,54.549,0,NOT
2,1,1,10,39,3,50.378,0,NOT
3,3,1,8,35,10,45.580999999999996,0,NOT
1,1,1,5,70,4,69.958,0,NOT
2,3,1,2,55,7,53.977999999999994,0,NOT
2,3,0,1,9,8,11.123000000000001,0,NOT
1,1,0,3,40,2,39.027,0,NOT
2,4,1,3,9,4,16.816,0,NOT
2,1,1,4,69,10,67.524,0,NOT
1,1,1,4,25,10,30.533,0,NOT
1,2,1,5,55,1,57.743,0,NOT
2,4,1,8,12,7,27.083000000000002,0,NOT
3,3,1,3,88,5,82.92999999999999,1,NOT
2,4,0,9,9,6,23.747,0,NOT
2,3,1,6,49,8,54.919999999999995,0,NOT
2,2,0,2,47,2,43.769000000000005,0,NOT
3,2,0,3,45,2,43.018,0,NOT
3,2,1,10,65,2,72.747,1,BEST
2,1,1,7,32,4,39.995000000000005,0,NOT
1,3,1,8,72,10,78.224,1,BEST
1,4,0,8,21,5,32.952000000000005,0,NOT
3,2,0,2,97,10,86.486,1,NOT
1,1,0,4,89,10,82.92800000000001,1,NOT
3,1,1,4,1,9,8.902999999999999,0,NOT
3,4,0,9,6,9,20.875000000000004,0,NOT
3,1,1,4,94,10,88.308,1,NOT
3,4,1,6,81,10,82.635,1,NOT
1,2,0,7,19,5,28.134,0,NOT
3,1,0,5,76,3,71.721,1,NOT
1,1,1,6,8,4,18.567999999999998,0,NOT
2,1,0,9,36,2,44.05,0,NOT
1,2,0,5,21,6,26.924,0,NOT
3,3,0,3,17,1,19.866,0,NOT
2,2,0,10,65,1,71.015,1,BEST
1,2,1,5,67,9,68.58699999999999,0,NOT
1,4,0,7,20,3,30.451,0,NOT
1,3,1,9,55,7,64.991,0,NOT
3,3,0,9,71,3,75.056,1,BEST
2,2,1,10,35,7,48.078,0,NOT
1,3,1,7,99,6,99.455,1,BEST
2,3,0,3,95,9,87.54899999999999,1,NOT
1,2,1,1,72,9,66.868,0,NOT
3,2,0,8,10,1,20.567,0,NOT
2,1,0,5,76,8,72.64200000000001,1,NOT
1,2,1,5,93,6,90.53699999999999,1,NOT
2,3,1,4,28,10,34.166999999999994,0,NOT
1,3,0,7,51,5,56.23800000000001,0,NOT
3,2,0,8,72,10,74.137,1,BEST
2,2,0,10,42,4,51.624,0,NOT
3,1,0,9,27,2,35.832,0,NOT
3,3,1,6,24,1,32.522,0,NOT
3,2,0,1,29,8,26.834,0,NOT
3,1,0,7,44,9,47.87299999999999,0,NOT
3,2,1,8,86,2,87.668,1,BEST
2,3,0,7,97,8,95.16300000000001,1,BEST
1,4,1,6,10,10,23.154,0,NOT
1,3,1,2,55,3,54.215,0,NOT
1,1,0,6,3,10,12.562,0,NOT
1,3,1,8,42,4,52.178000000000004,0,NOT
2,3,0,1,21,6,21.207,0,NOT
1,3,0,10,92,4,95.623,1,BEST
3,4,1,8,20,2,32.986000000000004,0,NOT
3,3,1,2,50,9,49.324,0,NOT
3,3,1,4,21,3,27.123,0,NOT
2,3,1,1,72,6,66.907,0,NOT
2,3,1,7,74,7,77.66499999999999,1,BEST
3,3,0,10,72,1,77.25299999999999,1,BEST
1,3,1,1,24,3,26.276000000000003,0,NOT
1,1,1,8,69,2,73.441,1,BEST
3,2,0,10,30,6,40.999,0,NOT
3,4,0,8,82,2,83.675,1,BEST
1,3,1,7,72,7,76.49999999999999,1,BEST
1,3,0,4,77,5,73.928,1,NOT
1,2,0,5,9,8,16.84,0,NOT
3,4,1,4,63,5,63.909,0,NOT
1,2,1,7,95,6,95.235,1,BEST
1,1,1,6,19,3,27.875,0,NOT
1,2,0,2,50,5,47.097,0,NOT
3,2,0,8,52,1,56.393,0,NOT
1,1,0,6,88,4,84.61099999999999,1,NOT
2,3,0,10,66,3,72.82799999999999,1,BEST
3,4,0,10,37,2,48.282000000000004,0,NOT
3,3,0,3,87,9,80.184,1,NOT
2,3,0,9,50,7,57.988,0,NOT
3,1,1,6,56,10,58.885999999999996,0,NOT
2,3,1,10,44,8,56.638999999999996,0,NOT
3,4,0,8,41,5,48.93,0,NOT
1,3,0,4,10,10,17.157,0,NOT
2,3,0,4,95,2,88.51299999999999,1,NOT
1,4,0,5,69,7,69.56,0,NOT
2,4,1,3,65,6,64.736,0,NOT
3,4,0,4,20,10,25.413,0,NOT
3,2,0,6,58,7,58.974999999999994,0,NOT
2,3,0,3,49,10,48.38699999999999,0,NOT
3,1,1,3,99,7,90.849,1,NOT
1,1,0,7,55,8,58.26199999999999,0,NOT
3,4,1,2,71,9,68.04499999999999,0,NOT
3,1,0,9,12,8,23.493000000000002,0,NOT
3,4,1,1,95,3,86.56499999999998,1,NOT
3,4,0,9,75,3,79.276,1,BEST
1,4,0,1,15,7,17.514,0,NOT
3,1,0,2,53,8,47.99399999999999,0,NOT
3,1,1,9,88,5,90.28999999999999,1,BEST
2,2,1,2,61,7,58.288,0,NOT
1,4,0,7,42,2,49.141000000000005,0,NOT
2,3,0,1,93,5,82.54699999999998,1,NOT
1,2,1,5,9,6,18.885,0,NOT
3,4,1,6,1,2,13.786999999999999,0,NOT
3,3,1,1,3,2,7.205,0,NOT
3,4,1,2,91,2,84.57300000000001,1,NOT
3,3,0,2,38,2,36.359,0,NOT
2,1,1,2,3,5,7.854,0,NOT
2,4,1,1,100,5,91.523,1,NOT
3,1,1,2,86,10,78.492,1,NOT
1,2,0,9,46,10,54.537,0,NOT
2,4,1,1,42,4,41.973,0,NOT
3,1,1,6,28,6,34.698,0,NOT
3,1,0,9,77,9,79.014,1,BEST
1,3,0,10,67,1,74.07,1,BEST
1,3,1,9,46,5,57.162,0,NOT
2,1,1,6,23,3,30.746000000000002,0,NOT
1,2,0,8,54,7,59.637,0,NOT
3,2,1,6,82,10,81.872,1,NOT
2,2,1,6,98,9,95.98499999999999,1,NOT
3,3,0,3,47,2,45.532000000000004,0,NOT
2,4,0,10,32,4,44.71,0,NOT
2,3,0,3,58,5,55.684,0,NOT
1,3,0,8,70,7,74.093,1,BEST
1,1,0,9,68,2,71.887,1,BEST
3,1,1,7,70,4,71.868,1,BEST
2,1,1,9,97,2,98.28,1,BEST
2,2,0,7,95,6,92.497,1,BEST
1,3,0,9,8,6,22.627,0,NOT
3,2,1,5,54,1,55.808,0,NOT
1,1,0,5,35,1,37.678000000000004,0,NOT
1,1,0,5,78,1,74.35699999999999,1,NOT
1,4,1,6,45,4,52.553,0,NOT
3,4,1,4,10,4,18.624,0,NOT
2,4,1,8,28,1,40.275,0,NOT
2,2,0,3,91,1,82.721,1,NOT
2,4,1,10,13,2,30.548000000000002,0,NOT
1,1,0,7,84,8,82.99900000000001,1,BEST
1,4,0,4,63,6,62.870000000000005,0,NOT
3,2,1,6,25,2,32.643,0,NOT
3,2,1,2,67,4,62.637,0,NOT
1,4,0,2,4,4,9.399,0,NOT
2,1,1,5,92,2,88.031,1,NOT
2,3,1,7,75,2,78.138,1,BEST
1,1,0,2,38,6,36.129000000000005,0,NOT
2,4,1,1,5,7,10.64,0,NOT
3,4,1,7,62,3,67.39199999999998,0,BEST
1,2,0,2,14,4,16.313,0,NOT
2,3,0,9,18,3,30.388,0,NOT
1,4,1,3,53,2,54.736999999999995,0,NOT
2,4,1,1,54,2,52.057,0,NOT
2,1,0,4,54,1,51.848,0,NOT
3,4,1,5,20,2,28.498,0,NOT
1,3,0,6,61,3,63.120000000000005,0,NOT
2,1,0,4,82,9,76.33999999999999,1,NOT
2,2,0,9,49,8,56.403,0,NOT
1,2,1,4,89,3,85.401,1,NOT
2,1,0,1,61,7,53.787000000000006,0,NOT
2,1,1,8,28,6,38.231,0,NOT
1,1,1,10,40,2,51.696,0,NOT
1,1,1,3,70,7,67.194,0,NOT
3,1,0,10,70,9,74.539,1,BEST
1,4,0,9,59,1,66.55799999999999,0,NOT
1,1,0,2,17,1,17.836,0,NOT
3,4,0,2,76,3,69.657,0,NOT
3,3,1,5,43,7,47.68900000000001,0,NOT
1,3,0,3,62,2,59.409,0,NOT
3,2,0,7,21,10,29.138,0,NOT
1,4,0,4,54,6,55.193,0,NOT
2,4,0,7,52,7,57.510000000000005,0,NOT
2,4,0,2,64,10,60.494,0,NOT
1,2,0,10,90,9,93.48899999999999,1,BEST
2,1,1,10,54,4,63.249,0,NOT
3,1,0,6,12,8,19.005,0,NOT
3,2,1,1,49,7,46.015,0,NOT
1,4,1,10,62,10,73.494,1,BEST
2,1,0,9,17,2,27.843000000000004,0,NOT
3,1,1,10,85,3,89.07499999999999,1,BEST
2,4,0,8,72,3,75.76199999999999,1,BEST
3,1,0,8,84,2,82.95700000000001,1,BEST
3,3,0,10,72,4,77.481,1,BEST
2,3,1,1,43,4,42.018,0,NOT
1,3,1,4,13,1,21.229,0,NOT
1,2,0,8,55,3,60.186,0,NOT
3,1,1,6,8,8,17.79,0,NOT
1,4,1,5,23,3,32.215,0,NOT
2,3,1,9,59,4,67.634,0,NOT
2,2,0,3,57,2,53.795,0,NOT
2,2,0,7,10,2,19.688000000000002,0,NOT
3,2,1,9,96,9,98.226,1,BEST
1,1,0,4,62,10,59.89699999999999,0,NOT
3,1,0,6,15,7,21.488,0,NOT
3,2,0,9,43,7,50.668000000000006,0,NOT
2,2,0,3,91,3,82.873,1,NOT
3,4,1,1,21,8,23.823,0,NOT
3,2,0,2,16,1,16.709,0,NOT
1,3,0,6,64,6,65.907,0,NOT
3,4,1,8,81,4,85.171,1,BEST
3,3,1,5,3,4,13.341000000000003,0,NOT
1,2,0,6,70,5,70.14099999999999,1,NOT
1,2,1,4,7,4,15.531,0,NOT
2,1,1,5,92,1,87.955,1,NOT
1,1,0,1,50,2,44.565,0,NOT
1,3,1,8,50,4,59.002,0,NOT
2,3,1,5,81,8,80.72000000000001,1,NOT
1,1,0,1,33,5,30.291999999999998,0,NOT
2,2,1,9,42,8,52.629,0,NOT
1,3,1,2,49,7,49.400999999999996,0,NOT
1,4,0,4,50,9,52.009,0,NOT
1,3,0,7,57,6,61.432,0,NOT
2,4,1,9,87,5,92.40199999999999,1,BEST
1,2,1,4,45,10,48.400999999999996,0,NOT
3,4,1,2,79,4,74.489,1,NOT
1,1,1,2,60,8,57.24399999999999,0,NOT
3,4,1,3,39,9,42.24499999999999,0,NOT
1,4,0,7,63,3,67.13,0,BEST
2,3,0,5,69,2,67.831,0,NOT
3,3,1,3,21,10,26.159000000000002,0,NOT
1,4,0,6,51,10,55.93,0,NOT
1,4,0,10,49,2,59.599999999999994,0,NOT
2,1,1,4,34,7,37.441,0,NOT
2,3,1,10,85,7,91.53599999999999,1,BEST
1,4,1,7,50,1,58.086,0,NOT
3,1,1,7,91,2,89.629,1,BEST
2,2,1,9,53,8,62.01199999999999,0,NOT
3,2,0,9,38,10,46.631,0,NOT
1,3,1,2,57,3,55.92100000000001,0,NOT
1,2,0,8,55,9,60.641999999999996,0,NOT
3,4,0,3,85,8,79.21,1,NOT
2,2,1,6,47,2,51.95,0,NOT
3,2,0,8,95,4,93.3,1,BEST
3,3,0,8,34,5,42.151,0,NOT
3,1,0,9,90,1,89.49499999999999,1,BEST
3,3,1,4,50,10,52.391999999999996,0,NOT
3,3,1,1,54,8,51.163999999999994,0,NOT
3,2,0,9,63,6,67.652,0,BEST
2,4,0,9,69,4,74.775,1,BEST
3,1,1,6,96,2,92.39800000000001,1,NOT
2,4,1,3,75,1,72.886,1,NOT
2,1,0,3,18,4,19.871999999999996,0,NOT
1,1,0,5,38,2,40.313,0,NOT
3,4,1,10,59,1,69.169,0,NOT
3,2,1,6,84,10,83.578,1,NOT
1,1,1,2,62,5,58.722,0,NOT
2,3,0,9,14,4,27.052,0,NOT
3,1,0,7,47,1,49.824000000000005,0,NOT
1,4,1,8,82,3,87.02999999999999,1,BEST
1,2,0,6,9,2,17.88,0,NOT
3,2,0,7,31,4,37.212,0,NOT
2,3,1,2,5,5,11.176,0,NOT
1,4,0,8,1,5,15.892000000000001,0,NOT
2,1,1,1,70,2,63.281,0,NOT
1,4,0,2,8,4,12.811,0,NOT
2,3,1,10,61,3,70.76,1,BEST
3,1,1,1,80,5,71.49799999999999,1,NOT
2,4,1,7,82,1,84.841,1,BEST
3,2,0,3,84,5,76.51299999999999,1,NOT
2,2,1,9,93,8,96.132,1,BEST
2,2,0,2,51,4,47.333,0,NOT
3,4,0,9,4,6,18.941,0,NOT
3,3,0,6,62,4,62.967,0,NOT
1,3,0,5,44,10,47.654999999999994,0,NOT
1,3,0,8,9,7,22.06,0,NOT
2,4,0,3,55,2,53.705,0,NOT
1,2,1,7,84,3,85.624,1,BEST
2,1,0,10,58,5,64.53999999999999,0,NOT
1,3,0,1,65,4,59.128,0,NOT
3,3,1,1,63,10,58.992999999999995,0,NOT
1,3,1,5,89,2,87.629,1,NOT
1,3,1,5,44,2,49.244,0,NOT
1,2,0,1,16,6,16.675,0,NOT
3,3,0,1,48,2,43.393,0,NOT
1,3,0,5,7,6,15.790000000000001,0,NOT
1,3,0,10,38,1,49.333000000000006,0,NOT
3,3,0,8,34,9,42.455,0,NOT
1,2,0,10,30,8,42.233,0,NOT
1,3,0,2,13,2,16.116,0,NOT
2,1,1,8,48,10,55.595,0,NOT
1,4,1,1,95,8,88.027,1,NOT
2,2,1,9,68,7,74.731,1,BEST
3,3,0,7,40,9,46.077,0,NOT
3,4,1,6,79,10,80.929,1,NOT
2,3,1,2,72,9,68.631,0,NOT
3,3,0,3,1,2,6.294,0,NOT
2,1,1,7,60,6,64.031,0,NOT
3,2,0,7,58,6,60.394999999999996,0,NOT
2,1,0,8,17,9,26.879,0,NOT
3,1,1,1,99,1,87.401,1,NOT
3,1,0,6,54,10,54.983,0,NOT
3,2,0,8,6,3,17.307000000000002,0,NOT
3,2,1,9,8,10,23.238000000000003,0,NOT
2,3,0,7,84,3,83.694,1,BEST
3,1,1,6,27,6,33.845,0,NOT
3,3,1,2,19,3,22.425000000000004,0,NOT
1,1,0,6,85,2,81.89999999999999,1,NOT
2,3,1,10,68,1,76.579,1,BEST
1,3,0,4,25,7,29.724,0,NOT
2,1,1,7,19,9,29.286,0,NOT
3,3,1,8,5,1,19.307000000000002,0,NOT
1,3,0,3,94,9,87.237,1,NOT
3,4,1,2,30,9,33.071999999999996,0,NOT
3,1,1,9,3,8,18.013,0,NOT
1,1,0,6,17,5,24.124,0,NOT
3,1,1,9,77,7,81.059,1,BEST
3,3,1,8,43,9,52.329,0,NOT
3,4,0,7,32,4,39.681,0,NOT
1,3,1,3,83,9,80.05099999999999,1,NOT
1,4,1,9,17,4,33.157000000000004,0,NOT
3,2,0,6,73,10,71.998,1,NOT
3,3,1,10,56,8,66.334,0,NOT
3,4,1,6,72,1,74.27399999999999,1,NOT
2,3,0,8,51,6,57.269000000000005,0,NOT
3,4,0,7,58,8,62.16299999999999,0,NOT
1,1,1,7,1,4,14.093,0,NOT
1,3,0,9,42,7,51.705,0,NOT
2,4,0,3,44,7,44.702,0,NOT
1,2,0,4,69,10,66.676,0,NOT
3,1,1,7,29,1,36.666999999999994,0,NOT
3,3,0,4,6,3,12.131,0,NOT
1,1,0,2,65,10,59.464,0,NOT
3,4,1,3,54,4,54.66,0,NOT
3,4,0,3,81,5,75.57,1,NOT
1,1,1,8,89,7,90.881,1,BEST
3,1,0,6,71,9,69.40799999999999,0,NOT
1,4,1,10,82,1,89.86999999999999,1,BEST
3,2,0,4,98,6,90.027,1,NOT
2,4,0,2,22,1,23.983999999999998,0,NOT
1,2,0,4,67,7,64.74199999999999,0,NOT
2,4,1,6,82,1,83.345,1,NOT
1,4,0,2,28,3,29.795,0,NOT
3,4,1,6,88,9,88.52999999999999,1,NOT
2,4,0,4,60,5,59.694,0,NOT
2,3,0,1,32,4,30.438,0,NOT
1,4,1,10,86,1,93.282,1,BEST
2,3,0,3,82,9,76.46,1,NOT
2,4,1,9,45,7,56.727999999999994,0,NOT
1,1,0,10,45,5,53.992,0,NOT
3,1,1,1,92,8,81.962,1,NOT
3,4,0,9,5,6,19.794,0,NOT
2,2,1,2,19,5,22.31,0,NOT
2,1,0,1,49,10,43.778999999999996,0,NOT
3,2,1,10,66,10,74.20800000000001,1,BEST
1,4,0,4,66,8,65.581,0,NOT
1,3,0,3,90,10,83.901,1,NOT
1,2,0,9,77,9,80.904,1,BEST
2,3,0,2,41,9,39.991,0,NOT
1,2,0,8,10,7,22.105,0,NOT
1,4,1,5,77,7,78.58099999999999,1,NOT
2,2,1,4,43,7,45.926,0,NOT
3,2,1,2,17,5,20.063,0,NOT
1,2,0,7,56,8,59.922999999999995,0,NOT
1,3,0,2,5,7,9.672,0,NOT
1,3,1,8,57,1,64.745,0,NOT
3,4,0,8,16,1,27.301000000000002,0,NOT
2,4,1,4,74,9,74.137,1,NOT
1,3,1,3,37,2,40.281,0,NOT
1,2,1,8,36,7,46.480000000000004,0,NOT
2,4,0,8,42,4,50.248000000000005,0,NOT
1,1,1,10,78,7,84.49,1,BEST
3,1,1,3,96,5,88.138,1,NOT
